1282, 105, 123
1448, 85, 225
1536, 37, 306
1536, 37, 306
1570, -19, 321
1629, -10, 320
1590, 10, 339
1479, 45, 305
1389, 73, 180
1389, 73, 180
1336, 77, 193
1255, 67, 194
1145, 53, 118
1067, 63, 87
1067, 63, 87
942, 43, 36
847, 5, -46
761, -25, -53
761, -25, -53
794, -48, 53
691, -62, 35
649, -25, -89
614, 10, -142
614, 10, -142
586, -40, -109
557, -31, -108
484, -38, -179
465, -41, -133
463, -35, -118
463, -35, -118
467, -14, -151
432, 2, -161
415, -49, -151
424, -85, -25
479, -112, 54
-,-,-
993, 61, 152
1025, 70, 192
1021, 63, 172
1009, 76, 193
997, 76, 119
997, 76, 119
1086, 65, 48
1220, 113, 76
1386, 60, 167
1538, 75, 301
1538, 75, 301
1630, 102, 311
1647, 75, 346
1608, 41, 326
1514, 80, 267
1430, 109, 176
1430, 109, 176
1336, 74, 172
1262, 66, 155
1193, 47, 105
1099, 35, 84
1099, 35, 84
1045, 39, 81
963, 51, 75
903, 41, 64
903, 41, 64
812, 21, 13
722, 2, -35
643, 2, -47
643, 6, -47
585, -70, -77
575, -100, -37
519, -27, -134
519, -27, -134
440, -11, -207
372, -16, -177
286, -66, -163
259, -86, -132
281, -90, -122
282, -76, -73
-,-,-
955, 23, 215
938, -29, 110
938, -29, 110
996, 27, 203
1045, 58, 198
1046, 44, 186
1059, 56, 203
1059, 56, 203
1095, 96, 156
1225, 128, 119
1403, 79, 142
1568, 14, 249
1687, -36, 383
1687, -36, 383
1713, 7, 440
1666, 67, 354
1548, 94, 249
1457, 126, 180
1376, 110, 162
1376, 110, 162
1286, 107, 181
1181, 91, 143
1062, 53, 66
957, 12, 29
957, 12, 29
890, 49, 2
815, 40, 3
815, 40, 3
692, 0, -22
559, -11, -59
534, -44, -162
523, -45, -67
523, -45, -67
470, -7, -153
414, -1, -214
352, 10, -216
298, -18, -234
298, -18, -234
259, -76, -235
289, -101, -220
409, -174, -57
441, -107, 15
-,-,-
1056, 58, 182
1147, 80, 64
1194, 58, 120
1194, 58, 120
1355, 40, 218
1498, 28, 244
1543, 54, 302
1572, 26, 333
1572, 26, 333
1576, 13, 350
1507, 45, 352
1410, 36, 302
1334, 80, 257
1246, 89, 193
1246, 89, 193
1130, 82, 158
1009, 18, 134
933, 1, 95
933, 1, 95
876, 30, 81
831, 48, 52
774, 35, 48
774, 35, 48
662, -6, -7
595, -4, -77
595, -4, -77
565, 5, -108
585, 15, -128
571, 13, -133
556, -26, -176
556, -26, -176
546, -65, -213
539, -73, -192
560, -46, -179
569, -69, -154
543, -72, -57
533, -62, 2
533, -62, 2
539, -58, -21
532, -59, -24
-,-,-
1019, -4, 218
1008, 120, 173
1082, 109, 65
1142, 24, 149
1271, 42, 371
1271, 42, 371
1543, 98, 470
1691, 78, 535
1613, 35, 478
1545, -12, 407
1545, -12, 407
1493, 35, 377
1424, 73, 339
1369, 80, 325
1251, 65, 270
1196, 86, 207
1196, 86, 207
1159, 120, 173
1071, 102, 124
995, 21, 102
902, 29, 115
902, 29, 115
810, 57, 55
697, 19, 0
686, 10, -50
686, 10, -50
611, 17, -50
508, -1, -99
464, -13, -139
443, -24, -185
443, -24, -185
425, 19, -160
345, 28, -209
298, -43, -257
324, -75, -274
396, -25, -182
-,-,-
902, 55, 174
871, -23, 109
871, -23, 109
1094, -35, 220
1048, 66, 292
991, 61, 240
1013, 0, 151
1013, 0, 151
1113, 40, 146
1340, 112, 190
1550, 76, 375
1640, -128, 478
1723, -177, 518
1723, -177, 518
1744, -39, 483
1674, 21, 394
1522, 9, 313
1443, 17, 285
1383, 48, 274
1383, 48, 274
1277, 59, 299
1075, 81, 204
911, 85, 71
837, 101, 47
837, 101, 47
805, 82, 115
668, 83, 97
496, 0, -13
496, 0, -13
361, -25, -113
315, -9, -168
309, 9, -185
309, 9, -185
276, 9, -192
291, -27, -196
335, -75, -157
323, -88, -100
386, -107, -116
-,-,-
1011, 47, 219
1056, 74, 147
933, 34, 140
1050, 19, 141
1050, 19, 141
1133, 92, 145
1167, 85, 94
1309, 40, 110
1554, 99, 234
1554, 99, 234
1731, 77, 369
1751, 142, 437
1691, 157, 334
1582, 174, 260
1546, 159, 192
1432, 205, 324
1432, 205, 324
1283, 173, 192
1124, 176, 168
999, 103, 132
888, 84, 119
784, 43, 41
784, 43, 41
679, 56, -4
576, 15, -84
576, 15, -84
524, -16, -75
519, 7, -91
519, 31, -119
470, -16, -177
470, -16, -177
387, -41, -230
435, 5, -245
465, -3, -205
496, -60, -188
479, -77, -181
479, -77, -181
451, -88, -168
471, -95, -142
-,-,-
926, 47, 181
926, 47, 181
926, 94, 169
1036, 110, 177
1029, 14, 176
990, 28, 215
990, 28, 215
1063, 51, 181
1172, 62, 119
1366, 123, 153
1526, 64, 257
1526, 64, 257
1626, 33, 392
1665, 64, 389
1674, 64, 300
1621, 68, 274
1529, 80, 228
1529, 80, 228
1425, 43, 184
1346, 33, 219
1320, 94, 231
1219, 93, 190
1219, 93, 190
1059, 57, 117
923, -35, 121
838, -15, 120
784, 32, 22
784, 32, 22
687, 20, 0
612, 0, -44
612, 0, -44
552, -65, -10
441, -43, 2
400, -37, -229
339, -19, -224
339, -19, -224
249, -78, -230
230, -61, -235
239, -37, -202
-,-,-
1080, -43, 153
1036, -26, 126
1111, 73, 26
1474, 208, 108
1800, 137, 452
1800, 137, 452
1857, -26, 591
1745, -56, 472
1678, 43, 299
1580, 64, 226
1463, 87, 215
1463, 87, 215
1311, 106, 174
1172, 91, 155
1037, 95, 136
944, 66, 96
839, 56, 71
839, 56, 71
746, 49, 8
609, 18, -39
609, 18, -39
528, 37, -123
491, 14, -213
495, 12, -169
480, 1, -150
480, 1, -150
496, -75, -104
447, -65, -39
415, -59, -102
401, -51, -112
401, -51, -112
441, -16, -83
448, -19, -81
410, -48, -87
-,-,-
864, -84, 180
1163, 147, -113
1163, 147, -113
1202, 258, 176
1449, 326, 220
1364, 44, 104
1354, -132, 406
1734, -108, 685
1994, -28, 624
1945, -62, 508
1729, -66, 494
1729, -66, 494
1334, 31, 325
1243, 106, 313
1214, 194, 160
1097, 171, 123
963, 188, 101
963, 188, 101
793, 131, 87
631, 108, 96
622, 115, 54
512, 106, -38
512, 106, -38
343, 25, -242
295, 2, -272
345, -8, -132
420, 4, -84
420, 4, -84
438, -25, -60
372, -42, -126
347, -71, -94
368, -93, -16
368, -93, -16
382, -129, 34
490, -116, -81
556, -124, -109
587, -148, -132
-,-,-
995, 78, 191
997, 0, 158
997, 0, 158
1022, -29, 139
1039, 44, 261
1021, 41, 137
1143, 3, 148
1143, 3, 148
1432, 72, 229
1626, 193, 432
1810, 144, 547
1776, 14, 444
1639, 21, 439
1639, 21, 439
1543, 65, 348
1436, 132, 220
1309, 67, 172
1185, 28, 178
1048, 51, 145
1048, 51, 145
896, 44, 106
832, 71, 39
748, 57, 6
748, 57, 6
654, 36, 15
606, -3, -82
606, -3, -82
540, -21, -114
567, 27, -84
561, 41, -102
530, -30, -100
530, -30, -100
500, -68, -124
483, -55, -114
467, -69, -147
456, -47, -154
391, -57, -157
410, -56, -148
397, -78, -148
397, -78, -148
414, -80, -174
492, -35, -184
-,-,-
1012, -4, 152
981, 22, 177
985, -32, 207
985, -32, 218
961, -3, 218
1037, 29, 159
1114, -26, 108
1142, -15, 116
1351, 36, 214
1351, 36, 214
1649, 71, 426
1811, 89, 551
1758, 124, 526
1616, 120, 425
1476, 124, 318
1476, 124, 318
1356, 97, 210
1265, 73, 172
1211, 102, 154
1119, 101, 145
1001, 52, 76
1001, 52, 76
858, 0, 21
798, 25, 22
783, 35, 48
783, 35, 48
777, 61, 64
706, 55, 43
706, 55, 43
640, 51, 0
541, 24, -92
477, 0, -147
477, 0, -147
413, -38, -183
388, -63, -201
382, -34, -190
362, -23, -188
334, -24, -149
334, -24, -149
347, -52, -132
336, -125, -90
358, -94, -79
-,-,-
971, -59, 97
1068, -93, 122
1083, 20, 140
1231, 61, 151
1469, 4, 317
1469, 4, 317
1603, 9, 432
1693, 42, 474
1701, 55, 424
1701, 55, 424
1621, 11, 343
1567, 6, 331
1479, 76, 331
1353, 124, 258
1353, 124, 258
1212, 106, 192
1095, 105, 206
979, 88, 146
864, 103, 63
785, 97, 15
785, 97, 15
686, 82, 14
620, 27, -19
620, 27, -19
557, -12, -94
535, -45, -98
549, -33, -50
573, -31, -70
522, -27, -146
522, -27, -146
452, -36, -206
447, -135, -198
527, -147, -164
572, -76, -149
566, -44, -136
510, -58, -134
483, -109, -122
483, -109, -122
498, -110, -144
521, -77, -201
549, -74, -253
563, -49, -239
585, -32, -158
623, -18, -61
612, -102, 1
612, -102, 1
610, -201, 46
669, -130, 73
-,-,-
1024, -26, 193
1050, -22, 185
1065, 14, 192
1313, 79, 254
1492, 43, 318
1551, -45, 355
1551, -45, 355
1590, -27, 358
1627, -3, 365
1636, 9, 362
1590, 9, 338
1458, 22, 311
1458, 22, 311
1370, 41, 250
1269, 30, 198
1170, 12, 159
1025, 12, 146
1025, 12, 146
888, 3, 69
811, 2, -5
760, 20, -32
760, 20, -32
654, -9, -41
580, -28, -64
503, -29, -109
466, -32, -176
466, -32, -176
417, -32, -227
381, -18, -218
377, -39, -200
399, -64, -172
464, -33, -181
473, -28, -182
473, -28, -182
453, -70, -160
474, -77, -134
544, -38, -149
549, -60, -172
595, -112, -233
662, -84, -259
730, -20, -261
730, -20, -261
770, -4, -226
743, -72, -135
-,-,-
1007, 22, 221
1007, 22, 221
977, -23, 234
976, -43, 205
966, 13, 175
976, 18, 182
976, 18, 182
1071, -27, 135
1109, -45, 100
1207, 10, 147
1474, 10, 325
1474, 10, 325
1678, 25, 531
1743, -10, 522
1690, -18, 460
1624, -17, 389
1519, -22, 309
1474, -5, 299
1474, -5, 299
1406, 42, 267
1291, 15, 210
1164, 5, 174
1040, 33, 129
1040, 33, 129
906, 59, 75
804, 25, 38
699, -20, 55
699, -20, 55
578, -68, 11
508, -37, -38
469, -27, -98
385, -25, -119
385, -25, -119
381, -54, -119
392, -36, -118
408, -41, -168
407, -84, -207
410, -119, -189
440, -150, -126
501, -113, -94
501, -113, -94
541, -58, -100
549, -99, -121
586, -146, -169
652, -126, -199
730, -43, -197
751, -32, -172
757, -95, -84
-,-,-
892, -57, 166
960, 18, 157
1091, 0, 227
1091, 0, 227
1011, -27, 253
919, -26, 170
998, -30, 91
1088, 15, 129
1088, 15, 129
1250, 77, 261
1505, 96, 446
1681, 40, 477
1694, 15, 466
1640, 15, 418
1640, 15, 418
1564, 25, 340
1527, 16, 314
1472, 5, 297
1321, 10, 277
1321, 10, 277
1215, -23, 195
1122, -15, 120
1038, -17, 89
970, -8, 71
970, -8, 71
879, 20, 58
802, -2, 0
690, -26, -74
690, -26, -74
583, -59, -150
528, -67, -151
489, -72, -170
477, -47, -156
459, -31, -164
386, -102, -152
386, -102, -152
365, -123, -189
418, -62, -197
449, -35, -207
482, -93, -154
478, -106, -109
492, -70, -84
540, -61, -97
-,-,-
984, -33, 183
932, 27, 216
932, 27, 216
1034, 113, 236
1135, 53, 162
1112, -47, 80
1109, 23, 18
1109, 23, 18
1300, 111, 73
1527, 13, 250
1574, -86, 333
1717, -124, 343
1724, -134, 418
1674, -105, 402
1674, -105, 402
1571, -39, 286
1395, -22, 213
1316, 27, 119
1242, 29, 99
1140, -28, 100
996, -24, 53
996, -24, 53
887, -21, -53
843, -8, -88
845, -7, -45
845, -7, -45
760, 14, 0
603, -64, -52
505, -39, -187
509, -37, -203
509, -37, -203
512, -121, -63
387, -171, -139
292, -155, -208
270, -97, -252
305, -71, -288
321, -128, -267
349, -146, -223
435, -115, -93
435, -115, -93
-,-,-
1019, 81, 125
1022, 62, 142
1022, 62, 142
1071, -29, 179
1173, 5, 237
1374, 152, 217
1584, 221, 158
1677, 208, 383
1677, 208, 383
1744, 168, 448
1666, 25, 463
1594, -43, 309
1482, -17, 251
1357, 1, 148
1309, 49, 88
1309, 49, 88
1297, 85, 84
1159, 67, 133
976, 5, 91
976, 5, 91
857, -81, -43
855, -53, -90
810, -7, 7
810, -7, 7
663, -51, -37
498, -87, -126
476, -51, -187
476, -51, -187
558, -93, -68
478, -102, -60
419, -72, -194
342, -46, -219
347, 8, -235
347, 8, -235
341, -22, -180
375, -84, -206
412, -94, -183
510, -61, -144
572, -42, -131
-,-,-
951, 16, 201
984, -12, 265
1007, -3, 238
1007, -3, 238
961, -6, 196
974, -41, 176
1048, -36, 145
1135, -30, 130
1304, 3, 189
1304, 3, 189
1551, 35, 405
1715, 83, 556
1718, 119, 577
1624, 96, 485
1624, 96, 485
1531, 43, 349
1431, 1, 365
1357, 44, 382
1256, 64, 302
1256, 64, 302
1201, 48, 218
1079, 44, 181
1010, 22, 96
969, 65, 63
969, 65, 63
870, 23, -20
761, -33, -84
659, 24, -91
659, 24, -91
603, 42, -114
523, 17, -185
450, 5, -174
409, -36, -210
409, -36, -210
352, -66, -215
342, -56, -219
348, -34, -239
395, -52, -224
418, -102, -194
472, -72, -161
521, -45, -86
521, -45, -86
551, -70, -52
639, -50, -27
713, -48, -86
758, -18, -139
758, -18, -139
-,-,-
1074, -78, 303
943, -54, 261
931, 45, 151
931, 45, 151
1017, 41, 125
1126, -61, 175
1239, -5, 191
1401, 89, 336
1647, 99, 435
1647, 99, 435
1679, 9, 468
1616, -41, 471
1546, 14, 416
1457, 24, 286
1457, 24, 286
1407, 39, 198
1317, 38, 268
1180, 2, 216
1058, 25, 178
1058, 25, 178
1047, 52, 104
1003, 45, 109
854, 11, 113
731, -94, 65
731, -94, 65
718, -65, 45
684, -66, 49
617, -56, -40
617, -56, -40
554, -21, -145
577, -53, -54
544, -135, -18
476, -106, -61
364, -108, -171
383, 10, -149
383, 10, -149
434, 35, -228
504, -58, -159
-,-,-
1032, 91, 78
1180, 1, 159
1180, 1, 306
1427, -16, 306
1670, 48, 524
1579, 164, 598
1561, 90, 380
1517, 38, 370
1517, 38, 370
1437, 37, 414
1371, 43, 350
1259, 27, 283
1202, 2, 226
1202, 2, 226
1189, 27, 193
1158, 54, 221
1041, 46, 182
916, 22, 105
916, 22, 105
850, 13, 70
782, -56, 84
724, -45, 83
724, -45, 83
681, -4, -26
611, -3, -129
575, -28, -100
519, -41, -28
519, -41, -28
487, -86, -103
465, -111, -147
465, -25, -193
478, 6, -232
478, -8, -245
478, -8, -245
457, -29, -198
442, -95, -134
471, -127, -56
530, -143, -54
-,-,-
1002, -80, 222
1021, -37, 212
1021, -37, 212
1019, -19, 172
994, -69, 130
921, -111, 204
1128, -65, 70
1437, 36, 155
1437, 36, 155
1745, 101, 470
1810, -26, 514
1727, 49, 483
1670, 187, 520
1549, 129, 435
1398, 149, 357
1398, 149, 357
1247, 167, 322
1145, 142, 333
992, 146, 325
875, 148, 170
718, 143, 139
718, 143, 139
646, 76, 126
555, 63, 133
510, 59, 1
510, 59, 1
453, 35, -44
391, -24, -118
491, 39, -186
482, 64, -101
482, 64, -101
456, -55, -105
483, -89, -56
478, -93, -6
489, -62, -6
489, -62, -6
497, -26, -65
470, -26, -108
-,-,-
956, -29, 180
961, -21, 208
1004, -51, 231
1004, -51, 231
1010, -65, 223
975, 1, 126
1050, -125, 7
1159, -100, 25
1159, -100, 163
1344, 12, 163
1754, 55, 401
1843, 16, 530
1789, 12, 416
1633, 53, 387
1633, 53, 387
1477, 33, 308
1423, 16, 238
1364, 38, 316
1183, 92, 283
997, 51, 135
997, 51, 135
909, 41, 67
843, 60, 146
671, 36, 149
671, 36, 149
562, 9, 49
517, 25, -76
517, 25, -76
451, 31, -98
402, 42, -71
397, 55, -31
447, 21, -7
447, 21, -7
500, -42, 104
570, -76, 136
683, -45, 104
683, -45, 104
737, -15, 63
735, -36, 82
717, -70, 96
717, -70, 96
785, -60, -9
-,-,-
1048, 39, 320
1048, 39, 320
1156, 21, -20
859, -48, 43
817, -231, 532
1539, -108, 540
1800, 33, 339
1800, 33, 339
1658, -220, 194
1582, -481, 704
1708, -452, 1271
1716, -351, 1242
1547, -261, 905
1351, -232, 602
1112, -253, 507
814, -237, 561
675, -174, 495
692, -105, 310
692, -105, 310
480, -49, 273
232, -113, 254
278, -103, 264
532, 97, 223
369, 167, 27
369, 167, 27
135, 36, 11
82, -28, 101
195, -76, 38
195, -76, 38
542, -2, -144
563, 114, -193
501, 7, -74
431, -62, 212
-,-,-
867, -239, 356
1160, -187, 115
1316, -73, 180
1316, -73, 180
1353, -139, 232
1487, -196, 619
1556, -267, 730
1814, -186, 712
1764, -162, 621
1431, -285, 738
1260, -379, 756
1237, -337, 637
1200, -250, 474
1075, -195, 319
1075, -195, 319
816, -204, 149
677, -243, 80
839, -132, 172
721, -62, 153
457, -173, 6
283, -186, 87
283, -186, 87
516, -121, 125
838, 149, 187
625, 23, -103
265, -137, 9
265, -137, 9
171, -167, 250
308, -136, 143
378, -110, -119
366, -105, -131
383, -59, -9
-,-,-
947, -30, 421
903, -4, 388
846, -29, 429
846, -29, 429
900, -62, 390
1035, -43, 378
1073, -42, 360
1035, -22, 401
1207, -139, 478
1207, -139, 514
1425, -205, 514
1615, -77, 766
1615, 132, 843
1592, 262, 760
1502, 266, 703
1413, 228, 688
1260, 182, 574
1127, 138, 454
1127, 138, 454
976, 103, 384
872, 95, 323
795, 111, 296
803, 97, 229
803, 97, 229
744, 81, 247
652, 79, 210
603, 74, 160
603, 74, 160
581, 79, 93
598, 90, 46
602, 131, 120
602, 131, 120
567, 109, 104
549, 17, 70
535, -25, 61
559, 15, 84
559, 15, 84
590, 38, 103
611, 15, 121
611, 15, 121
620, -21, 135
630, -86, 151
-,-,-
1001, 109, 106
921, 6, 58
921, 6, 58
948, -16, 38
1054, 45, 137
1124, 88, 147
1124, 88, 147
1055, 115, 80
966, 107, 60
1064, 92, 50
1249, 69, 6
1249, 69, 6
1528, 137, 121
1680, -4, 184
1781, -134, 188
1774, -101, 201
1774, -101, 201
1715, -88, 231
1601, -71, 209
1452, -18, 105
1298, 29, 52
1160, -8, 8
1160, -8, 8
1066, 2, 18
940, 40, 32
824, 31, 25
824, 31, 25
746, 0, 40
748, -47, 66
748, -47, 66
675, 10, 128
576, 2, 95
528, -42, 17
528, -42, 17
534, -54, -17
494, -23, -46
484, -6, -67
484, -6, -67
466, -36, -82
469, -67, -140
446, -79, -172
425, -38, -200
493, -15, -159
-,-,-
991, 126, 265
927, 111, 206
929, 44, 196
929, 44, 196
1045, 46, 271
1087, 99, 319
1058, 151, 258
1070, 112, 132
1105, 101, 39
1105, 101, 39
1206, 66, 138
1499, -19, 295
1712, -46, 387
1706, -27, 430
1677, -46, 399
1677, -46, 399
1620, -35, 383
1528, 21, 349
1414, 23, 302
1338, 10, 245
1273, 30, 227
1273, 30, 227
1122, 52, 186
917, 39, 107
810, -31, 28
801, -40, 48
801, -40, 48
679, -20, 49
550, -14, -24
427, -10, -71
427, -10, -71
436, -39, -58
429, -39, -7
377, 3, -36
358, 11, -80
358, 11, -80
414, 28, -68
471, -4, -43
445, -46, -80
445, -46, -80
-,-,-
913, 94, 222
976, 75, 210
1033, 41, 280
1069, 82, 302
975, 86, 199
975, 86, 199
1006, 53, 62
1184, 110, 110
1382, 193, 357
1667, 147, 532
1667, 147, 532
1776, 42, 525
1752, 79, 552
1694, 106, 541
1600, 98, 514
1479, 103, 435
1479, 103, 435
1341, 105, 356
1212, 61, 291
1098, 51, 252
1007, 39, 233
911, 7, 205
911, 7, 205
787, -17, 131
682, -45, 24
578, -39, -35
578, -39, -35
542, -15, -26
506, -24, -29
472, -69, -83
368, -73, -152
303, -47, -199
303, -47, -199
293, 12, -204
378, 6, -199
376, -27, -148
351, -93, -140
-,-,-
898, 123, 267
898, 123, 267
959, 57, 218
1025, 69, 241
1099, 75, 272
1103, 107, 249
1103, 107, 249
1058, 93, 179
1144, 64, 104
1452, 19, 274
1699, 59, 521
1735, 96, 606
1735, 96, 606
1625, 93, 542
1543, 107, 482
1499, 127, 480
1407, 139, 423
1284, 138, 368
1284, 138, 368
1146, 105, 290
1000, 89, 221
972, 73, 240
905, 44, 311
812, 39, 227
812, 39, 227
668, 67, 117
557, 93, 0
557, 93, 0
466, 39, -87
469, -25, -136
424, -22, -119
396, 11, -155
396, 11, -155
387, -21, -196
406, -38, -186
412, -44, -161
424, -61, -134
395, -66, -108
-,-,-
1021, 173, 318
935, 101, 244
1058, -13, 145
1160, 24, 207
1160, 24, 207
1263, 102, 241
1397, 176, 293
1566, 155, 401
1674, 150, 559
1682, 159, 583
1557, 158, 483
1557, 158, 483
1412, 110, 380
1314, 133, 344
1236, 142, 299
1096, 117, 240
987, 86, 160
918, 78, 121
918, 78, 121
851, 92, 123
792, 44, 38
700, 17, 0
700, 17, 0
622, 0, -18
617, -6, -55
617, -6, -55
615, -47, -74
538, -35, -120
481, -5, -175
465, -23, -185
465, -23, -185
472, -48, -205
507, -68, -151
557, -28, -113
566, -16, -68
538, -21, -24
540, -49, -2
-,-,-
1072, 43, 330
973, 58, 277
973, 58, 277
1018, 74, 195
1291, 104, 381
1581, 186, 654
1690, 250, 750
1630, 203, 671
1630, 203, 671
1494, 145, 554
1442, 136, 481
1388, 121, 469
1273, 69, 413
1179, 45, 363
1179, 45, 363
1088, 51, 310
985, 33, 234
894, 55, 175
825, 38, 149
825, 38, 149
777, 17, 129
703, 13, 60
590, 39, 2
590, 39, 2
495, 38, -82
451, 18, -110
451, 18, -110
429, -14, -137
437, -1, -134
450, 12, -90
481, 17, -93
463, -26, -95
463, -26, -95
449, -60, -102
453, -42, -73
-,-,-
1002, -52, 272
1087, -32, 349
1087, -32, 349
974, 52, 260
978, 42, 177
1058, 17, 174
1267, 14, 251
1267, 14, 251
1511, 83, 418
1682, 108, 518
1724, 86, 507
1688, 55, 465
1636, 67, 434
1636, 67, 434
1526, 71, 381
1372, 38, 297
1250, 19, 263
1160, 40, 259
1160, 40, 259
1038, 50, 183
903, 51, 120
778, 29, 46
691, 25, -11
691, 25, -11
610, -29, -41
539, -46, -89
474, -21, -162
416, -32, -224
416, -32, -224
384, -57, -272
357, -37, -266
353, -1, -296
342, -14, -295
341, -23, -293
351, -37, -224
351, -37, -224
446, -34, -154
-,-,-
923, 127, 221
947, 68, 165
1040, 20, 213
1040, 20, 213
1115, 47, 289
1204, 76, 323
1353, 101, 368
1536, 91, 476
1609, 119, 561
1609, 119, 561
1600, 122, 532
1510, 53, 443
1417, 27, 390
1364, 63, 363
1284, 83, 352
1284, 83, 352
1186, 66, 308
1076, 82, 251
937, 71, 190
845, 45, 150
845, 45, 150
826, 32, 145
765, 38, 132
681, 23, 50
681, 23, 50
567, -5, -43
524, -21, -89
567, -24, -66
567, -24, -66
562, -30, -65
512, -42, -120
502, -43, -148
501, -39, -149
501, -64, -134
500, -60, -122
500, -60, -122
511, -74, -76
545, -72, 3
-,-,-
934, 66, 299
905, 86, 203
968, 105, 233
1059, 33, 340
1059, 33, 340
1057, 6, 344
1085, 67, 203
1061, 141, 127
1047, 50, 182
1047, 50, 182
1254, -40, 316
1516, -16, 411
1566, 57, 518
1554, 87, 461
1522, 87, 393
1522, 87, 393
1459, 99, 342
1390, 91, 309
1306, 38, 273
1233, 56, 210
1131, 61, 167
1131, 61, 167
1034, 24, 129
975, 33, 100
910, 23, 127
910, 23, 127
841, 0, 120
775, -35, 55
730, -13, 24
730, -13, 24
663, -3, -3
572, -22, -47
510, -59, -145
462, -71, -204
462, -71, -204
435, -53, -222
405, -38, -249
406, -36, -273
-,-,-
974, 41, 201
974, 41, 201
1073, 62, 197
1050, 71, 182
999, 41, 165
999, 41, 165
1072, 77, 164
1203, 146, 206
1515, 158, 317
1747, 76, 489
1765, 71, 568
1765, 71, 568
1660, 53, 509
1548, 14, 435
1457, 46, 356
1375, 79, 330
1375, 79, 330
1250, 79, 290
1099, 62, 202
980, 59, 146
910, 33, 139
910, 33, 139
791, 34, 136
687, 23, 37
608, 17, -40
608, 17, -40
576, 17, -82
484, 34, -121
396, 11, -207
396, 11, -207
343, -9, -287
327, -13, -323
366, 21, -303
425, 0, -266
427, -41, -168
427, -41, -168
501, -97, -39
-,-,-
950, 68, 204
982, 83, 200
982, 83, 200
1051, 50, 227
1008, 43, 175
992, 76, 122
992, 76, 122
1136, 145, 188
1342, 183, 329
1500, 118, 443
1557, 127, 505
1470, 128, 462
1442, 125, 404
1442, 125, 404
1402, 125, 370
1352, 129, 349
1303, 113, 341
1215, 120, 326
1163, 122, 278
1088, 103, 238
1088, 103, 238
1017, 65, 207
963, 72, 168
907, 67, 132
847, 32, 100
847, 32, 100
774, -17, 40
714, -16, -25
657, 8, -63
657, 8, -63
610, -6, -82
550, -51, -106
488, -78, -143
428, -98, -184
412, -95, -202
412, -95, -202
-,-,-
1029, 27, 188
1049, 53, 176
1078, 113, 167
1118, 150, 172
1243, 112, 268
1243, 112, 268
1499, 38, 346
1528, 43, 367
1519, 108, 381
1505, 117, 371
1440, 101, 327
1440, 101, 327
1355, 93, 271
1269, 69, 230
1222, 92, 209
1156, 98, 199
1068, 64, 174
1068, 64, 174
1014, 65, 140
920, 69, 93
850, 58, 31
850, 58, 31
779, 43, -12
704, 29, -59
653, 26, -94
653, 26, -94
606, 11, -146
553, -7, -184
498, -25, -213
409, -58, -240
366, -56, -290
366, -56, -290
377, -32, -280
-,-,-
958, 5, 227
927, 67, 173
1031, 68, 190
1031, 68, 190
1089, 44, 208
1115, 43, 255
1238, 66, 289
1411, 106, 374
1593, 94, 500
1593, 94, 500
1614, 41, 508
1573, 61, 435
1529, 102, 377
1483, 103, 355
1379, 104, 321
1379, 104, 321
1249, 84, 285
1160, 68, 248
1085, 63, 206
996, 69, 179
873, 73, 130
873, 73, 130
765, 60, 45
671, 52, -24
593, 28, -60
593, 28, -60
537, 14, -95
455, 16, -162
413, 14, -253
413, 14, -253
377, -18, -283
343, -35, -291
349, -33, -278
394, -40, -228
442, -67, -144
473, -68, -102
-,-,-
1020, 28, 234
966, 48, 210
966, 48, 210
1019, 74, 188
1125, 78, 231
1227, 70, 273
1315, 80, 308
1315, 80, 308
1463, 119, 368
1586, 67, 470
1587, -23, 466
1542, -67, 459
1493, -24, 459
1449, 13, 411
1449, 13, 411
1369, 13, 360
1228, -3, 297
1107, 0, 263
1008, -17, 237
1008, -17, 237
907, -13, 186
822, -18, 131
743, -22, 80
654, -14, 21
654, -14, 21
558, -26, -45
499, -65, -121
419, -98, -164
387, -81, -206
335, -67, -234
335, -67, -234
293, -62, -224
306, -82, -163
-,-,-
1007, 9, 176
1017, 72, 119
1138, 69, 179
1391, 73, 315
1391, 73, 315
1463, 73, 420
1542, 27, 490
1511, -1, 470
1486, 25, 438
1453, 30, 391
1453, 30, 391
1358, 43, 323
1243, 51, 272
1143, 26, 239
1073, 9, 221
1073, 9, 221
998, 36, 211
913, 37, 189
812, 16, 144
812, 16, 144
774, 12, 85
726, -13, 63
658, -19, 38
658, -19, 38
611, -1, -30
610, -23, -75
605, -45, -41
599, -31, -68
599, -31, -68
577, -35, -87
549, -49, -94
533, -40, -116
517, -3, -152
-,-,-
1002, 33, 206
1000, 46, 218
1000, 46, 218
985, 98, 165
1033, 26, 85
1100, -19, 99
1233, 35, 185
1233, 35, 185
1451, 97, 302
1675, 89, 441
1729, 57, 518
1648, 72, 489
1545, 129, 399
1545, 129, 399
1463, 120, 330
1350, 80, 320
1209, 67, 299
1068, 68, 250
977, 49, 167
977, 49, 167
898, 36, 138
808, 39, 138
729, 45, 112
729, 45, 112
682, 21, 61
618, 5, 5
618, 5, 5
540, -28, -81
506, -47, -142
471, -37, -151
446, -51, -145
446, -51, -145
435, -94, -168
-,-,-
958, -10, 148
958, -10, 148
1111, 34, 227
1111, 67, 242
1070, 27, 169
1092, 17, 119
1092, 17, 119
